,precision,recall,ndcg
0,0.0006376195536663124,0.0012885228480340066,0.0009066633334003057
10,0.07569075451647184,0.1532806622471872,0.1243084350854514
20,0.030605738575982998,0.06439641212489247,0.05020773060852599
30,0.015701381509032945,0.033373606261491495,0.02610251713284766
40,0.011742826780021256,0.025801874061704033,0.019544142131624385
50,0.008554729011689693,0.018078116829445202,0.015028403484463894
60,0.008926673751328374,0.019503272438979133,0.015613170264161735
70,0.008289054197662061,0.018462080191623233,0.014523631292676552
80,0.007066950053134962,0.016093146433210196,0.012322174846095013
90,0.006987247608926673,0.015290218106371137,0.011800932655913456
100,0.007013815090329437,0.016246647436870605,0.013176100710586235
110,0.006349628055260362,0.014250290977177268,0.011509821217819072
120,0.005526036131774708,0.012181822782247862,0.009482423069036721
130,0.005712008501594049,0.01276251201862254,0.010146699307971999
140,0.005579171094580235,0.012018622539345176,0.010200792123150107
150,0.0052337938363443155,0.012496837204594909,0.010317393036711133
160,0.005366631243358128,0.011659328981326857,0.00925742555178925
170,0.005127523910733262,0.011393654167299226,0.008908604735156167
180,0.005313496280552603,0.01203127372096554,0.009540280170453736
190,0.005446333687566419,0.011818733869743435,0.009981451979598932
200,0.004888416578108396,0.01144678913010475,0.009789009981271518
210,0.0051806588735387885,0.01203127372096554,0.009383682538151252
220,0.004702444208289054,0.011446789130104752,0.008901424002507291
230,0.004436769394261423,0.009374525580689238,0.008167470544203897
240,0.004675876726886291,0.00958706543191134,0.008401765994564802
250,0.0052869287991498416,0.011353802945195083,0.009297394197808569
260,0.004755579171094581,0.010008560632896447,0.008613590706479346
270,0.004861849096705634,0.010680127523910734,0.008620958471190971
280,0.005366631243358132,0.01168969181721573,0.009608581751822174
290,0.0052072263549415515,0.01090595111583422,0.008847199387715386
300,0.005286928799149842,0.011968650371944741,0.009739807258894322
310,0.005154091392136025,0.011782678002125398,0.009510279263643116
320,0.0046227417640807645,0.010237968726279034,0.007905644745854389
330,0.005100956429330501,0.011412841792756777,0.008895527472996384
340,0.004861849096705633,0.010201912858661,0.008440508790933141
350,0.004914984059511158,0.010330954911188708,0.008170265397419666
360,0.005472901168969181,0.011570770709984314,0.009987563385494986
370,0.0056323060573857595,0.011765598906937905,0.010099363223102304
380,0.004941551540913922,0.010463792318202525,0.008763071593198505
390,0.004914984059511158,0.010543494762410809,0.008174633860139106
400,0.004038257173219978,0.008790040989828449,0.007655890109168076
410,0.004383634431455898,0.009125929861849097,0.007574467637887696
420,0.004543039319872475,0.010405596882748848,0.008359689976632452
430,0.004303931987247609,0.008957669146298267,0.007329700919050987
440,0.004330499468650373,0.009010804109103791,0.007125490398212108
450,0.00448990435706695,0.009807828551186682,0.007879172535787574
460,0.004410201912858662,0.009086078639744952,0.007508698225273031
470,0.004330499468650372,0.009617428267800212,0.007184676633577246
480,0.004808714133900107,0.01093694651080411,0.008919780227330226
490,0.004835281615302869,0.010697839178179241,0.00876592597273253
500,0.004516471838469713,0.010095642933049946,0.008116895853641809
