,precision,recall,ndcg
0,0.0006376195536663124,0.001275239107332625,0.0009506261327708292
10,0.055499468650371954,0.11357577214378488,0.11257345111093847
20,0.060042507970244414,0.12268462291044649,0.12210222592857031
30,0.06570138150903294,0.1342503331477827,0.1340440928967919
40,0.07058979808714133,0.14409948889226254,0.14540015762423786
50,0.07526567481402761,0.1534638935276555,0.1550306590259093
60,0.07970244420828905,0.16236020444309499,0.16355300497847192
70,0.08336875664187034,0.1699097970750468,0.17092619384846555
80,0.08589266737513285,0.1749576185415718,0.17629143697875618
90,0.08841657810839532,0.1800282121350134,0.18120373501871284
100,0.09072794899043571,0.18467372602601084,0.18540584834925555
110,0.09295961742826779,0.18913706290167503,0.1895765477300491
120,0.09535069075451648,0.1939192095541724,0.19326538796030365
130,0.09702444208289054,0.197283580453081,0.19695924295326342
140,0.0989373007438895,0.20110929777507885,0.20092829999379147
150,0.10082359192348564,0.2049046522611879,0.203761319154584
160,0.10247077577045696,0.20819901995513052,0.2071434554155047
170,0.10350690754516473,0.210271283504546,0.2092586796267222
180,0.10515409139213602,0.21358842332540529,0.21255055391886415
190,0.10621679064824655,0.21572331022384159,0.2144375865474039
200,0.10741232731137092,0.2181143835500902,0.21682375153571917
210,0.10842189160467589,0.2201335121367002,0.21891189936443645
220,0.10924548352816153,0.22178069598367156,0.22046848106136313
230,0.11017534537725822,0.22365370342256638,0.22245880169976096
240,0.11089266737513283,0.22508834741831554,0.22402634733596238
250,0.11158342189160468,0.226948071116509,0.22563112631289256
260,0.11232731137088203,0.2284358500750637,0.2271402569998629
270,0.11307120085015943,0.2299236290336184,0.2282456719140448
280,0.11365568544102016,0.23108669433058385,0.229640023003912
290,0.11437300743889478,0.23252133832633298,0.2307201652108228
300,0.11535600425079702,0.23452275525867453,0.23238021093397426
310,0.11570138150903296,0.2352261609567667,0.23340097739382498
320,0.11570138150903296,0.23524893308368341,0.23415347750659327
330,0.11652497343251857,0.2367721353507751,0.2355683852077003
340,0.1169500531349628,0.2377462763355431,0.23648287073530258
350,0.11726886291179595,0.23840666801612606,0.23717510445619383
360,0.11798618490967056,0.2398413120118752,0.23842551332828785
370,0.11883634431455897,0.2415770541301891,0.23977130778109051
380,0.11931455897980871,0.24253348346068856,0.24026517669589081
390,0.11952709883103083,0.24295856316313277,0.24067381085747278
400,0.11992561105207228,0.2437555876052157,0.24091277037538916
410,0.11971307120085015,0.2433113202773139,0.24110640526605023
420,0.12013815090329437,0.2441614796822023,0.24226926263062257
430,0.12080233793836345,0.24548985375234048,0.24290525812072133
440,0.12130712008501594,0.24649941804564549,0.24382960642199145
450,0.12165249734325187,0.2471901725621173,0.24418105213269978
460,0.12218384697130712,0.2482528718182278,0.24561809821707953
470,0.12229011689691816,0.2485109559232833,0.24574228593586586
480,0.1229277364505845,0.2497634229036992,0.24648855584166632
490,0.12271519659936239,0.24933834320125503,0.24600741236050502
500,0.12298087141339001,0.2498696928293102,0.24673567081112666
