,precision,recall,ndcg
0,0.0005047821466524973,0.0010228480340063763,0.0007171336682183748
10,0.07005844845908608,0.1431004672503079,0.14523648529497285
20,0.08084484590860787,0.1647320901438861,0.16756912420711384
30,0.08892136025504783,0.18102238415734695,0.1831388265250749
40,0.09532412327311371,0.19388294283352736,0.19576260720372543
50,0.09986716259298617,0.20298230521397367,0.20452498816083473
60,0.1034537725823592,0.2106337398579694,0.21157872367626918
70,0.10536663124335814,0.2143582477270044,0.21593576476027113
80,0.10818278427205101,0.22011074000978356,0.22122442524145003
90,0.11060042507970244,0.22498144493362346,0.22508912730396985
100,0.11139744952178533,0.22658877755849063,0.22794525132611232
110,0.11246014877789585,0.22870089233001034,0.23026095921876444
120,0.1137088204038257,0.23119823558187003,0.23273207791352987
130,0.11511689691817216,0.23400848472580676,0.2354493988826516
140,0.11623273113708822,0.2362401531636388,0.2368905674325925
150,0.11681721572794898,0.2374091223453604,0.23727322211850324
160,0.1180393198724761,0.2399292377241368,0.23982286597526098
170,0.1185175345377258,0.24076421571108078,0.24036369583930858
180,0.11942082890541975,0.24266821854494544,0.24225939461722898
190,0.11989904357066951,0.2437498945734865,0.24352358684798425
200,0.12016471838469714,0.24402611203886446,0.2444807675655655
210,0.12048352816153028,0.24502302515054905,0.24577464341568994
220,0.12066950053134962,0.24516556179680515,0.24610984467650399
230,0.12085547290116899,0.24540762107180814,0.2469639392916255
240,0.12151965993623803,0.24707251657304796,0.24797031226219834
250,0.12197130712008501,0.24778604321643646,0.24951507121656782
260,0.12221041445270989,0.2484540256059916,0.24918531366538132
270,0.12207757704569608,0.24797581094074184,0.24856537931069267
280,0.12260892667375133,0.24925105004807452,0.2487166705334434
290,0.12364505844845906,0.2513815090329436,0.24994463270466238
300,0.12300743889479276,0.25007084661707407,0.24989640664948076
310,0.12361849096705631,0.2512929507616012,0.2505085381675925
320,0.12284803400637617,0.2497166135317039,0.24962500692915485
330,0.12351222104144527,0.2512486716259299,0.25083069195572877
340,0.12396386822529226,0.2521114822124386,0.251457221233997
350,0.123990435706695,0.2519875006325591,0.2511881783980623
360,0.12383103081827841,0.2516686908557259,0.2510410561987867
370,0.12367162592986183,0.2513271089519762,0.25067015148410826
380,0.12345908607863976,0.25087166641364306,0.25003534506339503
390,0.12311370882040382,0.25015813977025453,0.2493057327878071
400,0.12329968119022315,0.2505300845098932,0.24932049043711588
410,0.12337938363443145,0.2509079331342881,0.24905383795904018
420,0.12300743889479276,0.2501640436550107,0.2498197423755105
430,0.12290116896918173,0.24998755967140665,0.24854653907891588
440,0.12356535600425081,0.2512762933724677,0.24935000754909376
450,0.12292773645058447,0.2500577737293997,0.24906966022319998
460,0.12290116896918173,0.2498998448121721,0.249087161489496
470,0.12345908607863974,0.2510023952903868,0.24962616095433315
480,0.12348565356004251,0.2510555302531923,0.24934780737101445
490,0.12420297555791712,0.2524901742489415,0.24981139847374684
500,0.12391073326248671,0.2518997857733246,0.24968701663731327
