,precision,recall,ndcg
0,0.0005844845908607865,0.0011822529224229546,0.0009485922384439641
10,0.0655154091392136,0.13392793886949042,0.1346416305261732
20,0.0767268862911796,0.15662605637366533,0.15821681672610816
30,0.08557385759829968,0.17433328272860685,0.17529909549113662
40,0.091817215727949,0.18685963935698266,0.18707116811474936
50,0.09620085015940488,0.1956363966061097,0.1962405966622063
60,0.10010626992561104,0.203447236138522,0.20342093520102525
70,0.10302869287991497,0.20931485417404655,0.20963768904481975
80,0.10608395324123274,0.21546079820521905,0.21500046440392792
90,0.10844845908607863,0.22069079668707728,0.2198895053101253
100,0.11030818278427207,0.22441024408346408,0.2238202201356885
110,0.11155685441020191,0.22690758733532382,0.22650809775950864
120,0.11362911795961746,0.23105211443415488,0.23024004930110217
130,0.11469181721572794,0.23330149452625545,0.2327576673399045
140,0.11602019128586612,0.23598101479344838,0.23553512842825167
150,0.11692348565356003,0.23778760352883627,0.23719270255856692
160,0.11814558979808713,0.2400850581110942,0.23927019910642783
170,0.11907545164718385,0.24205547964846585,0.24135874378134617
180,0.11987247608926675,0.243626756405715,0.2435500385429914
190,0.12066950053134962,0.24522080528988072,0.2454699601950222
200,0.12159936238044636,0.24708052898807414,0.24679607031417367
210,0.12247608926673753,0.24871000118077696,0.24892285078093052
220,0.12303400637619555,0.2498612587082301,0.250142513319252
230,0.1231137088204038,0.2500434357235633,0.25073206842738793
240,0.12438894792773644,0.2525939139382285,0.2527848948476223
250,0.12526567481402764,0.2544005026736164,0.25398897486558886
260,0.1250797024442083,0.2539488554897694,0.25433401346942486
270,0.12624867162592987,0.2562867938532125,0.25593417939092034
280,0.1267268862911796,0.2573672047635916,0.25683771903927105
290,0.12712539851222107,0.2580402476257949,0.25727909497638063
300,0.12760361317747076,0.2590498119190999,0.25820118753413407
310,0.12810839532412324,0.26018335779228446,0.25923476124399203
320,0.12776301806588736,0.25943946831300707,0.25958359733381514
330,0.12845377258235918,0.26081507346119465,0.26032916088798225
340,0.12890541976620615,0.26177150279169414,0.26162131936593863
350,0.12887885228480342,0.2617242717136447,0.2625615324969392
360,0.12903825717321998,0.2619131960258421,0.2628343062473174
370,0.12853347502656748,0.260827724642815,0.26241228794072025
380,0.128586609989373,0.26096941787696315,0.2623627933308094
390,0.12903825717321998,0.261873555656765,0.2627571220921296
400,0.12911795961742828,0.2621738103672217,0.26319086536642367
410,0.12906482465462274,0.2620867280670682,0.2628287675044852
420,0.12909139213602552,0.2623163470134778,0.2639368517870516
430,0.12893198724760893,0.2616610158055429,0.26356422909496174
440,0.12978214665249732,0.26339085403910056,0.2643296178319748
450,0.1297290116896918,0.2632204847932797,0.2647747774506113
460,0.12996811902231667,0.2637105072280418,0.265884830568647
470,0.12925079702444206,0.2622927314744531,0.26539300591611314
480,0.12930393198724763,0.26237622927314747,0.2656532202702085
490,0.12956960680127527,0.26290167501644646,0.2655669400975292
500,0.13004782146652497,0.2638640082317022,0.26621728753066864
