,precision,recall,ndcg
0,0.0005844845908607865,0.0011822529224229546,0.0009485922384439641
10,0.03910733262486716,0.07956180523927603,0.06137748107142954
20,0.009298618490967057,0.019963142890879346,0.015154034982206221
30,0.006748140276301806,0.01438692373867719,0.011179700728070856
40,0.004702444208289054,0.010100070846617076,0.008080612462083522
50,0.004941551540913922,0.010609913465917716,0.008254580645385314
60,0.0042507970244420835,0.008507497933640338,0.006842295246601876
70,0.0041445270988310304,0.008325110065280097,0.006748985134089904
80,0.003985122210414453,0.00818868815680718,0.006754628950609767
90,0.004064824654622742,0.008158325320918307,0.007275754938081298
100,0.0037991498405951117,0.007604203565946394,0.006639779209370558
110,0.0035600425079702434,0.007249970480576219,0.006505739474912704
120,0.00334750265674814,0.006700909198252449,0.0053004025329975914
130,0.003400637619553666,0.007137796670208998,0.005962990760142752
140,0.003241232731137088,0.006629219169070391,0.005385787670293735
150,0.003453772582359192,0.00706020275627077,0.005403639905908002
160,0.002975557917109459,0.005951115834218918,0.004834503223185201
170,0.0031083953241232733,0.006239562775163201,0.004905499325708602
180,0.002895855472901169,0.005814483072718993,0.004405468159654961
190,0.0033209351753453772,0.0066646424776074095,0.005419788714973787
200,0.003453772582359192,0.006983452254440564,0.005879983088063368
210,0.0032412327311370885,0.0072491270684681966,0.005220577213204573
220,0.0033209351753453772,0.007195992105662669,0.006002261104301171
230,0.0032678002125398516,0.007249127068468195,0.005629875726123315
240,0.003028692879914984,0.006057385759829968,0.005130849335008263
250,0.002683315621679065,0.005389403370274783,0.004159900643871204
260,0.0028692879914984063,0.005761348109913466,0.00460713811043364
270,0.0030552603613177476,0.006133292849552149,0.00504872711752781
280,0.002789585547290117,0.005579171094580235,0.004619816955655489
290,0.0028161530286928797,0.00563230605738576,0.004347047915942346
300,0.0027895855472901175,0.005579171094580235,0.004348522682690593
310,0.0026036131774707758,0.0052072263549415515,0.00366104721202773
320,0.002683315621679064,0.005366631243358128,0.003931464080259297
330,0.0031083953241232733,0.0062167906482465465,0.005064488394872818
340,0.0032943676939426146,0.007066950053134964,0.005340693924249159
350,0.003188097768331562,0.006376195536663126,0.005271054847786987
360,0.0031615302869287994,0.006323060573857599,0.005318473798937404
370,0.0033740701381509038,0.0067481402763018075,0.005662487729839085
380,0.0033740701381509038,0.006960680127523912,0.005598667779342868
390,0.003134962805526036,0.006482465462274177,0.005275519683244374
400,0.002842720510095643,0.005685441020191286,0.004498842290814042
410,0.0030552603613177467,0.0065887353878852275,0.00532512466184951
420,0.00281615302869288,0.00563230605738576,0.004508567416667318
430,0.0030286928799149846,0.006535600425079704,0.005339593596065061
440,0.0033475026567481407,0.007097945448104854,0.006096871951427607
450,0.003267800212539851,0.007066950053134962,0.005634274441916553
460,0.0031349628055260368,0.0062699256110520735,0.004897467137780607
470,0.0031349628055260363,0.006323060573857599,0.004710525360887946
480,0.003267800212539851,0.0065887353878852275,0.0050498911415918345
490,0.0033209351753453777,0.006717777440412935,0.005403750442675436
500,0.0033740701381509038,0.006824047366023988,0.005324556537560689
