,precision,recall,ndcg
0,0.0004782146652497344,0.0009623332152556383,0.0007631712303179758
10,0.11033475026567481,0.2245188333923722,0.22310365529328421
20,0.11830499468650374,0.24057191775045123,0.23857187083034598
30,0.12069606801275237,0.24539750012651174,0.24425822877702058
40,0.12151965993623805,0.24707799875175007,0.24593343628176628
50,0.12250265674814025,0.249268339996289,0.24726231078508137
60,0.12194473963868227,0.24760808326164335,0.2463947069339653
70,0.12263549415515411,0.24909923586863014,0.24612733734459635
80,0.12348565356004253,0.25119595836917835,0.2465238959739485
90,0.12069606801275241,0.24527415110571327,0.24337344720524495
100,0.11995217853347502,0.24387872577298714,0.24151533051181584
110,0.12064293304994687,0.2455512119831992,0.24083418763936906
120,0.12008501594048883,0.24379775821061692,0.24059076244724575
130,0.11851753453772582,0.24087744378658305,0.2352638026372211
140,0.11867693942614241,0.24053501847072517,0.2365632546456718
150,0.1182518597236982,0.24034525074641977,0.23538792511870363
160,0.11875664187035068,0.24136367086685898,0.23737724171616367
170,0.11886291179596174,0.2413874972589107,0.2384292035836002
180,0.1175876726886291,0.23913579778351302,0.23690283451596347
190,0.11859723698193414,0.24092109036317333,0.23656427178904973
200,0.11758767268862914,0.23936710355413865,0.23569473528355334
210,0.11665781083953242,0.2366688173675421,0.2358894623279561
220,0.11769394261424017,0.2394436432029418,0.23440702904270586
230,0.11548884165781086,0.2347116795708719,0.2329399455652013
240,0.1173219978746015,0.23895741612266583,0.23460176597679588
250,0.11628586609989373,0.2371978476123003,0.23262144400538823
260,0.11471838469713073,0.23321799672756108,0.23081122398729687
270,0.11341657810839535,0.23116871615808918,0.2270954421223046
280,0.1160201912858661,0.23555762191522026,0.23021781228324065
290,0.11705632306057383,0.23818590489685074,0.2323746377479774
300,0.11519659936238047,0.2342372602601083,0.2313340566289844
310,0.1150903294367694,0.2347249633115734,0.23229093195261713
320,0.11532943676939425,0.23493349695528232,0.23371393501062634
330,0.11360255047821469,0.23097599649140566,0.2278167658792637
340,0.1153028692879915,0.2341672570551423,0.22959334296084272
350,0.1140807651434644,0.23233325742624367,0.2284894574323584
360,0.11583421891604676,0.23540749455999194,0.23276136860672517
370,0.11657810839532415,0.23598270161766444,0.23263860393962468
380,0.11631243358129649,0.23602276369279557,0.22892969893551887
390,0.1153028692879915,0.23477240524264967,0.22835796288048363
400,0.11647183846971307,0.23725941669618614,0.232482956666953
410,0.11607332624867163,0.23592577130037282,0.23214136222528745
420,0.11652497343251857,0.2375018976772431,0.23323161047988716
430,0.11679064824654625,0.23818463977868867,0.23493052747395907
440,0.11609989373007437,0.23524808967157532,0.23037087345575472
450,0.11463868225292242,0.2327513789787966,0.2281208705415232
460,0.11684378320935174,0.2379600813049272,0.2316654974620572
470,0.1169500531349628,0.2381369869945853,0.23193641444677224
480,0.11641870350690754,0.2369507278646492,0.2318137924275594
490,0.11594048884165781,0.23599556365231178,0.231494236043831
500,0.11886291179596171,0.2414307221294469,0.23828458163629146
