,precision,recall,ndcg
0,0.0005844845908607865,0.001168969181721573,0.000908572831895188
10,0.07417640807651436,0.1515700116390871,0.15443817295893414
20,0.08647715196599362,0.1762471956547408,0.1790108883914948
30,0.09447396386822529,0.19224081945920418,0.19433998856915816
40,0.10018597236981933,0.2037635156790311,0.20469300210481822
50,0.10385228480340064,0.21114843209689116,0.21187322243218815
60,0.10664187035069075,0.21720581785672116,0.217964527551997
70,0.10847502656748141,0.2208847814719228,0.2222490295886318
80,0.11070669500531351,0.22547209992746656,0.2265291406588363
90,0.1119287991498406,0.22792959195722215,0.22887248369247526
100,0.11408076514346438,0.23227906819830305,0.23124780628931887
110,0.11416046758767268,0.23242518934601827,0.2326535986628467
120,0.1157279489904357,0.23554686841084294,0.23533804886438583
130,0.11673751328374071,0.23756599699745293,0.23760773106114796
140,0.11790648246546226,0.23996803468110592,0.2395669137580769
150,0.11857066950053136,0.24127363662432735,0.24042797466820953
160,0.11950053134962804,0.2431105881956042,0.2428666507185601
170,0.12037725823591924,0.24488681409510313,0.24451115192448886
180,0.12167906482465463,0.24753597152640724,0.24656762486714204
190,0.12210414452709885,0.24836335880437901,0.24756603602820035
200,0.1225557917109458,0.24926074928731679,0.248495550450509
210,0.1231402763018066,0.2504297184690384,0.24939494435421608
220,0.12324654622741762,0.25067768162879744,0.24979030421379356
230,0.12364505844845909,0.251738694060692,0.25009900948347824
240,0.12476089266737514,0.2539872307406845,0.2507174814241433
250,0.12510626992561108,0.25465521313023975,0.25191900663582073
260,0.12438894792773644,0.2532205691344906,0.25041834684245523
270,0.1255047821466525,0.2554353693301621,0.2515149406356511
280,0.1252922422954304,0.2549415515409139,0.2511692686983043
290,0.12518597236981935,0.25478003812222727,0.25206851518047746
300,0.12486716259298616,0.25416519069547766,0.25205414698660394
310,0.12547821466524975,0.2553586188283319,0.25254563674415675
320,0.12473432518597238,0.25392228800836664,0.25150411738184303
330,0.12523910733262486,0.25485214985746335,0.25230209272038134
340,0.12569075451647183,0.255812374542449,0.2531020072679389
350,0.1257173219978746,0.25590008940168346,0.25298109761453164
360,0.1257970244420829,0.25594521194946274,0.2529710583046061
370,0.12566418703506907,0.2556626688932746,0.25279601660666695
380,0.1257173219978746,0.2557402628072129,0.25251510692265844
390,0.1251594048884166,0.2546303324730529,0.25146301803373416
400,0.12566418703506907,0.25561712463944136,0.2517125861221907
410,0.12537194473963867,0.25503854393333675,0.25130380702376337
420,0.12640807651434643,0.25713357960966887,0.252757814739843
430,0.12638150903294368,0.25716689438793583,0.251857349266478
440,0.12579702444208293,0.2558996676956295,0.2524072358431593
450,0.1259298618490967,0.2561484742674966,0.25240870958235573
460,0.126567481402763,0.2574692576286625,0.25278207630325034
470,0.12704569606801275,0.2583970109474891,0.2533656343363236
480,0.12651434643995751,0.25733431169137866,0.2529522389351741
490,0.1259298618490967,0.2561868495184117,0.2521596871080153
500,0.12619553666312433,0.25679494964829713,0.2532763195162681
