,precision,recall,ndcg
0,0.0006376195536663126,0.0012752391073326253,0.0009687817492589926
10,0.04054197662061637,0.08260462527200041,0.06353787852873284
20,0.01586078639744952,0.033115522156436074,0.02512663240275393
30,0.011530286928799151,0.023390980550916787,0.019520559648223523
40,0.009298618490967057,0.019241392979437614,0.015201765998135663
50,0.00783740701381509,0.015963260968574467,0.012464257181847663
60,0.007678002125398511,0.015781716512322252,0.013358063999624187
70,0.006509032943676938,0.013084484590860786,0.011336812801003517
80,0.006296493092454835,0.012659404888416577,0.011092171084181895
90,0.005977683315621678,0.012155255300845097,0.01013414994924778
100,0.005074388947927736,0.010384089873994232,0.008554997672548187
110,0.004649309245483528,0.00944537219776327,0.008390932032030935
120,0.004596174282678001,0.009345006156908389,0.007996578878785748
130,0.004914984059511158,0.010454936491068264,0.009218022732263015
140,0.0046493092454835275,0.009923586863013006,0.00845963012795647
150,0.004649309245483528,0.009923586863013006,0.008535615491259245
160,0.00395855472901169,0.008063863164819596,0.006582437390334186
170,0.004011689691817215,0.008170133090430647,0.00669170288862325
180,0.004357066950053135,0.00891402256970801,0.008048425650278065
190,0.004064824654622742,0.008754617681291434,0.007233563006158485
200,0.004357066950053136,0.008914022569708012,0.007635534157526397
210,0.004436769394261424,0.009285967309346693,0.008687468554387002
220,0.004436769394261424,0.009073427458124589,0.007936764881812075
230,0.00422422954303932,0.008471231212995294,0.007339341230591698
240,0.004410201912858663,0.008967157532513538,0.008076336862338322
250,0.004250797024442083,0.008577501138606346,0.007630809687995715
260,0.004436769394261425,0.009020292495319063,0.0077928043931145795
270,0.004117959617428268,0.008258691361773192,0.0073310254542597675
280,0.003958554729011689,0.007939881584940033,0.006950586785997896
290,0.004038257173219978,0.008282306900797868,0.006993062804720581
300,0.003746014877789585,0.007638783462375386,0.006762108568054608
310,0.004064824654622742,0.0082764030160417,0.006913756569821514
320,0.0038522848034006373,0.00785722719835366,0.006945210944918548
330,0.003719447396386823,0.00758564849956986,0.0062992637085034844
340,0.0036131774707757708,0.007279489904357068,0.006317763052209797
350,0.004038257173219979,0.00815242143616214,0.006630526743722507
360,0.0036928799149840595,0.007532513536764334,0.005952352307972981
370,0.004038257173219979,0.00820639981107569,0.006931850750412811
380,0.0035600425079702447,0.00724997048057622,0.006197783358598
390,0.0036397449521785325,0.007308165916029889,0.006085341221899288
400,0.0036131774707757703,0.007255030953224365,0.006268383262983204
410,0.003931987247608927,0.007892650506890678,0.007069821725133531
420,0.003666312433581297,0.007332624867162594,0.006541021853651133
430,0.003613177470775771,0.007350336521431103,0.006190590243873139
440,0.003506907545164719,0.007013815090329438,0.005732582897282084
450,0.003692879914984059,0.007408531956884772,0.006196123701803267
460,0.0036131774707757708,0.007255030953224365,0.006143040365795414
470,0.003533475026567482,0.0071487610276133135,0.005927618060317752
480,0.0033740701381509038,0.006829951250780156,0.005957623912978242
490,0.0035334750265674816,0.0071487610276133135,0.005855688280734603
500,0.0033475026567481403,0.006847662905048665,0.005544036790586724
