,precision,recall,ndcg
0,0.0004250797024442084,0.0008501594048884168,0.0006246879464934396
10,0.10377258235919237,0.21074949816979574,0.21003913497285948
20,0.11352284803400638,0.23031834590017375,0.2296680752850702
30,0.11506376195536663,0.23382968135890558,0.2351246965464907
40,0.11902231668437833,0.24198885009193194,0.24126044735663796
50,0.11790648246546227,0.239555184454228,0.24090489652746344
60,0.11912858660998939,0.24202216487019887,0.24398479285942898
70,0.11849096705632306,0.240982237741005,0.24249122101296763
80,0.1203506907545165,0.24473036114906468,0.2438827849606938
90,0.11923485653560041,0.24246326940269558,0.24191031402004862
100,0.11928799149840594,0.2423924227856215,0.24158530110707188
110,0.1200584484590861,0.24389369633790461,0.24196396473626317
120,0.12011158342189161,0.243801342712076,0.24332230087483367
130,0.1185441020191286,0.24116525816844622,0.23882089677774673
140,0.11790648246546227,0.2396441644316246,0.23676028151882905
150,0.11740170031880977,0.2384952262874686,0.23541460049040003
160,0.11676408076514345,0.23707407688544777,0.23481980403180977
170,0.11793304994686502,0.2396779009159456,0.237076884902506
180,0.11729543039319873,0.23815954826847496,0.23567775636893243
190,0.11689691817215726,0.23755967140664275,0.23617761708252052
200,0.11591392136025502,0.23571618339152878,0.2322762904722724
210,0.11546227417640809,0.2347759897441088,0.23398029200415307
220,0.11548884165781086,0.2347627060034074,0.2326819440567483
230,0.11495749202975558,0.23412213450736302,0.23213268736331105
240,0.11532943676939428,0.23464526086736504,0.23228745161353476
250,0.11551540913921364,0.23519432214968874,0.2313958273099772
260,0.1137088204038257,0.23155900511107735,0.2275604370387042
270,0.11421360255047824,0.23203869574751618,0.22840343239216282
280,0.11429330499468651,0.23255444225157298,0.22842142988753655
290,0.11543570669500532,0.23502226607965182,0.2312553365171269
300,0.11498405951115832,0.2338385371860399,0.22943894244683888
310,0.11485122210414452,0.23400827387277978,0.22969747671833565
320,0.11519659936238047,0.2345301351146197,0.22904780080872303
330,0.11434643995749204,0.23281948450651963,0.22705214655177589
340,0.11442614240170033,0.23289328306597168,0.2291904865846018
350,0.11439957492029756,0.2328171651232225,0.22935177695074604
360,0.11418703506907547,0.23260610124318942,0.22979206675191358
370,0.1138682252922423,0.23104684310847964,0.22724019292202982
380,0.113230605738576,0.23009125719008824,0.22707722162748745
390,0.11402763018065885,0.2315427694279979,0.22766052946147883
400,0.11336344314558978,0.23027406676450246,0.22684697232222037
410,0.11424017003188099,0.23220990840544506,0.22982257320621977
420,0.11477151965993623,0.23326311927534027,0.2307585720698284
430,0.11431987247608927,0.2328085201491153,0.23093100371194414
440,0.11410733262486718,0.23202604456589582,0.22815486853476238
450,0.11346971307120085,0.2305989912791188,0.22779465907457158
460,0.1142136025504782,0.23241295987045188,0.23039949758554246
470,0.1147183846971307,0.2335872003778486,0.2288791935445252
480,0.1138682252922423,0.2315069244134069,0.22686376579002668
490,0.11424017003188097,0.23240789939780376,0.22783508655135964
500,0.11586078639744953,0.235759197409038,0.23248904513161506
