,precision,recall,ndcg
0,0.00047821466524973434,0.0009564293304994687,0.0007188773307457082
10,0.06466524973432518,0.13217068974242194,0.1339762140770461
20,0.07290116896918175,0.1487222306563433,0.15135599423183935
30,0.07911795961742828,0.16130699357319978,0.16298334611258414
40,0.08405951115834219,0.17131407823490719,0.17253875227557175
50,0.08791179596174283,0.1790186478417084,0.1794267767647942
60,0.09152497343251859,0.1862390988985038,0.18551131715560495
70,0.0946068012752391,0.19247107096469476,0.19165277113669116
80,0.09654622741764082,0.19630437899566483,0.19639202790167753
90,0.09912327311370882,0.20152678676855085,0.20095833421300982
100,0.10124867162592986,0.20565360221311343,0.2050076310841044
110,0.10292242295430394,0.20898782112916017,0.20819573256411877
120,0.10536663124335814,0.21387623770726852,0.2131590459591111
130,0.10693411264612115,0.21715795421959078,0.21678985891074404
140,0.10831562167906482,0.2199563955940152,0.21930079090910934
150,0.10961742826780023,0.2225732925121873,0.2218259901507978
160,0.11075982996811902,0.22485809591282493,0.22442871738720419
170,0.11153028692879917,0.2263990098341852,0.22642197153369478
180,0.11339001062699255,0.2300956851036553,0.22963696759001365
190,0.11392136025504782,0.23122923097683992,0.23123052951646142
200,0.11471838469713073,0.23290298230521397,0.23291231634506995
210,0.11554197662061637,0.23502838081743505,0.23488409179877512
220,0.11644527098831033,0.23685774167973953,0.2369906018094742
230,0.11721572794899042,0.23842142772801647,0.2385912918523447
240,0.1182518597236982,0.240493691277432,0.24046072802154825
250,0.11899574920297554,0.2419814702359867,0.2418670269931738
260,0.11971307120085015,0.24341611423173592,0.24335370149915286
270,0.12051009564293304,0.24499687937520032,0.2448212285361889
280,0.1216259298618491,0.24712607324190747,0.2463690994050701
290,0.1221041445270988,0.24808250257240697,0.24745323853156467
300,0.12266206163655685,0.24922110891823965,0.24857372150328844
310,0.12335281615302868,0.2506253900781,0.24932045284709803
320,0.1237778958554729,0.25147554948298834,0.2505920859850439
330,0.12422954303931989,0.2523788438506824,0.2522878486377003
340,0.12449521785334751,0.25291019347873755,0.2531482895047812
350,0.12518597236981935,0.25429170251168126,0.25437101952513175
360,0.12539851222104145,0.25471678221412547,0.2547630203750043
370,0.12566418703506907,0.2552253597152641,0.2560157739796048
380,0.12608926673751328,0.2560755191201525,0.2564724104380556
390,0.12654091392136024,0.2569847173726026,0.25701763066392735
400,0.12651434643995751,0.2568400721960765,0.2572451140850676
410,0.1266471838469713,0.2571057470101041,0.2577257375428146
420,0.12744420828905423,0.25877949833847813,0.2589126319437737
430,0.12770988310308184,0.2593108479665334,0.25924013448680316
440,0.12776301806588736,0.2594171178921445,0.2592766945097128
450,0.12832093517534537,0.26045324966685224,0.2604677493256973
460,0.12863974495217856,0.26113219641381175,0.26086881560669034
470,0.128586609989373,0.2610959296931667,0.2610320249145349
480,0.12877258235919237,0.26147166978729147,0.2612158228861135
490,0.12941020191285865,0.26280004385742967,0.26202484388599234
500,0.1294367693942614,0.2628531788202352,0.26232768028248726
