,precision,recall,ndcg
0,0.0004782146652497344,0.0009623332152556383,0.0007631712303179758
10,0.023538788522848034,0.049485307761078214,0.03817555946808136
20,0.008342189160467589,0.017546978054416955,0.014445216993171719
30,0.005074388947927736,0.01069847173726026,0.008420812177686114
40,0.004330499468650373,0.009299251050048075,0.00773971559955494
50,0.0039054197662061626,0.007863974495217852,0.007034868539909314
60,0.003639744952178533,0.007302262031273719,0.005899068192534943
70,0.0031349628055260363,0.006292697737968728,0.005292071481217289
80,0.0027364505844845914,0.005738575982996813,0.004116161747699054
90,0.003214665249734325,0.00650523758919083,0.004630674283242584
100,0.003134962805526036,0.0063591164414756336,0.004788828428868767
110,0.0031349628055260354,0.006336344314558979,0.004637580729952607
120,0.0031083953241232733,0.006305981478670108,0.004938330951461325
130,0.0031349628055260363,0.006292697737968727,0.005069830672186406
140,0.0031083953241232733,0.006239562775163201,0.005155073399200986
150,0.0032146652497343255,0.006465386367086687,0.005479353217676349
160,0.003267800212539851,0.006824047366023986,0.005548503173963764
170,0.0028427205100956428,0.005761348109913465,0.0047587185220160045
180,0.002922422954303932,0.005867618035524519,0.0047091205952785944
190,0.002789585547290117,0.0056019432214968875,0.004555440506681241
200,0.002789585547290117,0.005579171094580234,0.004759782417844127
210,0.0029489904357066954,0.006376195536663126,0.004938193791802526
220,0.0030286928799149846,0.006535600425079704,0.005625723078204543
230,0.0028692879914984063,0.005885329689793027,0.004379020361653874
240,0.002948990435706695,0.006044734578209605,0.004904147108971287
250,0.0028427205100956428,0.005708213147107941,0.00455029110214255
260,0.002656748140276302,0.005313496280552604,0.004182173803057884
270,0.0029489904357066954,0.006398967663579778,0.00510281789378308
280,0.0028427205100956428,0.005685441020191286,0.004799266969814664
290,0.0027364505844845906,0.005472901168969181,0.0044596880068655306
300,0.0029489904357066945,0.005920752998330044,0.004873262936922185
310,0.0025770456960680127,0.00536663124335813,0.004039868771460333
320,0.0026036131774707753,0.00556651991295987,0.004404602123640562
330,0.0025504782146652497,0.005100956429330499,0.003931948940650734
340,0.002656748140276302,0.005313496280552604,0.004166586021211656
350,0.002470775770456961,0.004941551540913922,0.003748966469707359
360,0.0027098831030818275,0.005442538333080309,0.004460649839899927
370,0.0026567481402763014,0.005437477860432164,0.0044225646196129455
380,0.002736450584484591,0.005619654875765398,0.004600637941500991
390,0.0028161530286928797,0.006021962451292951,0.004498280139237354
400,0.0026036131774707758,0.005260361317747078,0.004253458003711633
410,0.0026833156216790654,0.00589798087141339,0.004219844943286022
420,0.002656748140276302,0.005791710945802338,0.004219062520084007
430,0.002683315621679065,0.005366631243358131,0.004607973056946093
440,0.0027630180658873536,0.005548808258691362,0.004889896620085478
450,0.0026567481402763014,0.005313496280552603,0.00430981461807609
460,0.002763018065887354,0.005526036131774708,0.004057870352269746
470,0.002709883103081828,0.00544253833308031,0.003717588704484816
480,0.0028692879914984063,0.005761348109913466,0.004254065687521678
490,0.0028161530286928797,0.005655078184302415,0.004440356597893001
500,0.002470775770456961,0.004964323667830576,0.0037931760080036777
