,precision,recall,ndcg
0,0.0004250797024442084,0.0008501594048884168,0.0006246879464934396
10,0.07149309245483527,0.14541837457618542,0.14819464660552273
20,0.07863974495217853,0.1602126663630383,0.16231249431617575
30,0.08475026567481403,0.1726955872678508,0.1735926610825637
40,0.0890807651434644,0.18135658620515158,0.18192441149663496
50,0.0935972369819341,0.19039690973803622,0.19036026691182736
60,0.09686503719447395,0.19695464973095153,0.19727808517674272
70,0.09925611052072264,0.20173363358804378,0.2020738489622982
80,0.10159404888416577,0.20644556618254808,0.20645297239850663
90,0.10406482465462276,0.21139660610967734,0.21096502148431495
100,0.1053134962805526,0.21390723310223841,0.2139991597354586
110,0.1069075451647184,0.21709533087056998,0.21701511091444825
120,0.10924548352816155,0.22182940303291002,0.22061994349288658
130,0.11054729011689694,0.22442711232562457,0.2229516705694706
140,0.1111317747077577,0.22563150481588312,0.225226322209669
150,0.11227417640807652,0.2280402897964003,0.2279212310550903
160,0.1129914984059511,0.22935095221226998,0.22978508496944608
170,0.11421360255047819,0.23227337516657384,0.23199575376892756
180,0.1150106269925611,0.23386742405073968,0.23373588515444574
190,0.11586078639744954,0.23556774286051652,0.2351476890969881
200,0.11687035069075451,0.23758687144712654,0.23755721939882427
210,0.11750797024442083,0.23886801443921526,0.2392891450011275
220,0.11822529224229546,0.24030265843496454,0.24034690639320114
230,0.11870350690754515,0.24126499165022014,0.2414564524102442
240,0.11944739638682254,0.2427527706087749,0.24332043638522036
250,0.1196068012752391,0.24307158038560805,0.24396428625885141
260,0.11992561105207225,0.24362949749506602,0.24453331120851068
270,0.12051009564293304,0.2448212388037043,0.24589188943550216
280,0.1212008501594049,0.2462417556466441,0.247361806294805
290,0.12210414452709883,0.2480542482667881,0.2483148992575551
300,0.1226354941551541,0.24911694752289865,0.249777646041704
310,0.12351222104144527,0.2508644974107248,0.2510873881080559
320,0.12340595111583422,0.2506519575595027,0.25184256674541633
330,0.12377789585547293,0.2513545198454869,0.25261795774621665
340,0.12401700318809777,0.2518630973466256,0.25337389500034013
350,0.12465462274176407,0.2531383364539581,0.25451902492890793
360,0.12489373007438895,0.2535811278106708,0.2548557447792744
370,0.12553134962805523,0.25480323195519805,0.2555023335644971
380,0.1255313496280553,0.2548335947910868,0.2557702720314853
390,0.12542507970244418,0.2546269588246209,0.2558110539682519
400,0.12624867162592987,0.2562454666599194,0.2564270461338691
410,0.12616896918172157,0.2561391967343083,0.25643177556610636
420,0.12630180658873538,0.25634583270077427,0.2570874535047988
430,0.1263283740701382,0.2563989676635798,0.25706228207204557
440,0.12659404888416578,0.2569834522544406,0.2570082516538302
450,0.12680658873538786,0.2574599800954743,0.2575976799875097
460,0.12683315621679064,0.2575131150582798,0.25833842474791746
470,0.12717853347502656,0.25815242143616207,0.2590824867459905
480,0.1272051009564293,0.258182784272051,0.2590517423655421
490,0.12741764080765142,0.2586078639744952,0.2590850169493001
500,0.12741764080765144,0.25860786397449526,0.2590549419322262
