,precision,recall,ndcg
0,0.00026567481402763017,0.0005313496280552603,0.0004066750744818138
10,0.06429330499468651,0.1311788371033855,0.13391357604831988
20,0.0767268862911796,0.1565906330651283,0.15843353991172854
30,0.08475026567481404,0.17273101057638782,0.17404475015973178
40,0.09088735387885227,0.18502205522662482,0.185722676802507
50,0.09564293304994687,0.19455598569573065,0.19501371570290807
60,0.09893730074388948,0.2011447210836159,0.20124689524579345
70,0.10233793836344313,0.2079459963227233,0.20738472428759097
80,0.10555260361317746,0.21439809894910858,0.21361639474140412
90,0.107624867162593,0.21855590978864095,0.21743868205339642
100,0.1097768331562168,0.22285604642140244,0.22166219226985218
110,0.11176939426142402,0.22687659194035392,0.2259951353257929
120,0.11346971307120084,0.2303000016868242,0.22963548767447034
130,0.11538257173219979,0.23406752357336838,0.23368546969316886
140,0.11612646121147716,0.23621569421250616,0.23616904609562867
150,0.11700318809776833,0.2379463758581718,0.23792435048911004
160,0.11814558979808712,0.24023117925880946,0.2408928278602752
170,0.11944739638682254,0.2428347924362802,0.2431342678215967
180,0.12029755579171095,0.2445578833729737,0.2454433763181285
190,0.12077577045696068,0.2455143127034732,0.24685724624645664
200,0.1219181721572795,0.2478345394126478,0.24911559594826052
210,0.12300743889479278,0.24997764957913735,0.25076419771656044
220,0.1238575982996812,0.2517538754786364,0.2522866028683893
230,0.12507970244420827,0.2541980837676906,0.25441760912888245
240,0.12571732199787458,0.2554901911171837,0.256289998534281
250,0.12654091392136027,0.25713737496415495,0.2574840351935793
260,0.1265143464399575,0.25708424000134944,0.2579664112874547
270,0.12723166843783207,0.2585188839970987,0.2593725638865942
280,0.12845377258235918,0.2609571884013967,0.26100349050620103
290,0.1292242295430393,0.26252087444967365,0.2619473007879906
300,0.1293836344314559,0.2627688376094327,0.26270337521813597
310,0.13015409139213605,0.2643325236577096,0.2637080942653165
320,0.1302337938363443,0.2644691564192096,0.2638568690737392
330,0.13018065887353877,0.2644868680734781,0.26430648221756226
340,0.1305791710945802,0.2651599109356814,0.2649291072785159
350,0.1313230605738576,0.26674130863822687,0.2662372897270201
360,0.13150903294367697,0.26706770912403216,0.2672218851190467
370,0.13201381509032944,0.2681000455442538,0.26852683984526077
380,0.13273113708820403,0.26949926623146603,0.26831267179651247
390,0.13278427205100957,0.26962830828399376,0.2691235234688438
400,0.13265143464399573,0.2693626334699661,0.26912708530594176
410,0.13289054197662062,0.2698180760082992,0.26995766386009257
420,0.13363443145589798,0.2713058549668539,0.2714179784740803
430,0.13382040382571733,0.2716423763979556,0.27197329969585915
440,0.13395324123273114,0.2719080512119832,0.27227619313494245
450,0.13421891604675878,0.2724881078892769,0.2723623684766192
460,0.13387353878852284,0.27179144948804884,0.27178274683614095
470,0.13379383634431458,0.2716607206113051,0.2717130379435922
480,0.1340329436769394,0.2720874871379653,0.27202788843507913
490,0.13485653560042504,0.27378021523877,0.27314926461448225
500,0.13429861849096705,0.27266438101985396,0.27246493342899064
510,0.1340329436769394,0.2721330313917987,0.27257686137546056
520,0.13435175345377257,0.27279342307238164,0.27340047880033025
530,0.13424548352816154,0.2725226877857059,0.2734230982459409
540,0.1348565356004251,0.2737515392270971,0.2742958616499966
550,0.13498937300743888,0.2740045628595044,0.27452741087136995
560,0.1350690754516472,0.2741470995057605,0.2750041045615279
570,0.1354144527098831,0.2748901455729298,0.27529672406696787
580,0.1357066950053135,0.27547463016379065,0.27535798607978956
590,0.1355472901168969,0.27501792250729545,0.27496518885347443
600,0.13552072263549417,0.2750444899886983,0.274803147517051
610,0.13528161530286928,0.2746472428858188,0.27533007546642735
620,0.13512221041445271,0.27428288885515245,0.2753839244763188
630,0.13538788522848036,0.2748597827370409,0.27548186559061816
640,0.13546758767268863,0.27498376431692056,0.2756629012372899
650,0.1353613177470776,0.27477122446569846,0.2751944899765025
660,0.13504250797024442,0.27411083278511544,0.2752412337056082
670,0.13538788522848036,0.27482435942850403,0.27629183332569196
680,0.13557385759829968,0.2751963041681426,0.2763503893338945
690,0.13549415515409138,0.27516973668673994,0.2765622492608341
700,0.13528161530286928,0.27461181957728187,0.27657590250002745
710,0.13570669500531352,0.2755033061754634,0.2770700259308975
720,0.13583953241232732,0.27572765379619785,0.27658734679993774
730,0.13615834218916048,0.2764006966584012,0.27714698334625304
740,0.1361317747077577,0.27631213838705876,0.2768896559642948
750,0.13591923485653562,0.2758997098662349,0.2767829466967022
760,0.13639744952178537,0.2769801207766138,0.277736609740171
770,0.13660998937300745,0.2772812188991785,0.2785445576906188
780,0.13618490967056324,0.2764310594942901,0.2776144428007779
790,0.13639744952178537,0.27711000624124954,0.2785230143254388
800,0.13647715196599364,0.27719519086416006,0.27864811337095785
810,0.13591923485653562,0.27607935664524397,0.2777269474159178
820,0.13615834218916048,0.27639057571310494,0.2780135676717513
830,0.136769394261424,0.27761267985763205,0.27828587380682634
840,0.1360520722635494,0.27620671187355567,0.2787278963569633
850,0.13605207226354943,0.276183939746639,0.2777741363575519
860,0.1359192348565356,0.27612490089907726,0.277925420983022
870,0.13607863974495218,0.27644371067591045,0.2780087568924591
880,0.13623804463336878,0.27697506030396574,0.27836785510414025
890,0.13597236981934113,0.276218519643068,0.27799437886424716
900,0.13639744952178534,0.2772938700807988,0.27902659941001223
910,0.13642401700318807,0.27731158173506737,0.27891923427527404
920,0.13639744952178537,0.2770585581026601,0.27921344836691553
930,0.1364240170031881,0.2773242329166878,0.27934855724213753
940,0.13655685441020188,0.27740014000640995,0.2794869999926494
950,0.1361849096705632,0.276846018251438,0.27906610490630385
960,0.13703506907545165,0.27854633706121484,0.279878983806178
970,0.13708820403825717,0.2784628392625205,0.27954665647740207
980,0.13668969181721574,0.2777758801005348,0.2792397054237973
990,0.13703506907545163,0.27827686689270115,0.2799022712449507
1000,0.13700850159404887,0.27828066224718717,0.2795331560424282
