,precision,recall,ndcg
0,0.00047821466524973434,0.0009564293304994687,0.0007188773307457082
10,0.08594580233793836,0.17474212674797157,0.15154865810069082
20,0.04933581296493092,0.10098721387244236,0.07882049285987758
30,0.02444208289054198,0.051781075519120146,0.03996249958938213
40,0.018570669500531347,0.04026871109761652,0.031470991143570354
50,0.013894792773645057,0.029469029907393352,0.023103351590640794
60,0.01168969181721573,0.024426479766543528,0.019433038389541704
70,0.010095642933049946,0.021177867179461227,0.017112730266964738
80,0.008421891604675878,0.018202309262351772,0.013988374080355342
90,0.00882040382571732,0.019963142890879342,0.015013333459384454
100,0.009272051009564294,0.019690088220906503,0.01480449874253553
110,0.009192348565356005,0.020304092235548136,0.014995894215157797
120,0.009404888416578107,0.0203099961203043,0.015326961815065961
130,0.009192348565356003,0.020153543174265806,0.015238345177125676
140,0.007863974495217852,0.017167653458833056,0.012865547270382607
150,0.00783740701381509,0.016992012887337014,0.013964190199148597
160,0.006987247608926674,0.015280729720155862,0.012214185050424875
170,0.006588735387885228,0.014719017256211732,0.011778914100195603
180,0.007492029755579172,0.01610052628915541,0.012427535961283298
190,0.006907545164718385,0.015321213501341021,0.011995328616144637
200,0.006748140276301806,0.01483119106657895,0.01164561892931685
210,0.007252922422954303,0.016155769782230992,0.013432238128737088
220,0.007146652497343251,0.015442243138842503,0.01245388544931439
230,0.00794367693942614,0.017647344095271827,0.014237185977611158
240,0.0066950053134962806,0.01498469207023936,0.011692787431245329
250,0.007093517534537725,0.015516041698294621,0.011890304117606646
260,0.007120085015940489,0.015090961995850414,0.012732008110974266
270,0.0066684378320935175,0.01445924632694027,0.011932537278509705
280,0.006907545164718384,0.014392827623433361,0.011764069576383044
290,0.006535600425079702,0.014209807195992106,0.011279909177660582
300,0.006562167906482465,0.013784727493547897,0.011896990522074246
310,0.006801275239107332,0.014506477404989625,0.011903810779259012
320,0.006960680127523913,0.015024543292343507,0.011970634810138743
330,0.007146652497343252,0.01471901725621173,0.01190029624165381
340,0.006509032943676938,0.013855574110621934,0.010897108767672916
350,0.007066950053134964,0.015225907933134289,0.012155599396582725
360,0.006615302869287992,0.01434707251657305,0.010610870615193052
370,0.006296493092454836,0.013891840831266978,0.011027965229142591
380,0.007013815090329437,0.015825363088912504,0.012363997486882841
390,0.006269925611052073,0.014682961388593695,0.011483220902147533
400,0.005393198724760893,0.011866808359900815,0.008936176189104864
410,0.00616365568544102,0.01409847679773291,0.011158887609054364
420,0.006057385759829968,0.013846085724406662,0.011004808480733621
430,0.006455897980871415,0.01534567245247373,0.01221889591493
440,0.0066418703506907545,0.01462244656984296,0.01172493092161844
450,0.006562167906482465,0.014652598552704822,0.011515166072254683
460,0.005897980871413392,0.013088912504427916,0.010133150775287727
470,0.006269925611052073,0.014125044279135673,0.011628383342016156
480,0.006323060573857599,0.013829006629219171,0.011522079596820113
490,0.006323060573857598,0.013592007826864361,0.011482666537862134
500,0.006455897980871415,0.01425619486193344,0.011603259847495025
