,precision,recall,ndcg
0,0.0006376195536663124,0.0012885228480340066,0.0009066633334003057
10,0.10435706695005313,0.21189991228514082,0.21128238815457187
20,0.1156748140276302,0.23470071521346758,0.23427198027540425
30,0.12069606801275236,0.24516303156048108,0.24540310436847543
40,0.12404357066950053,0.25217220788421635,0.25046605456064747
50,0.12468119022316683,0.25329984987264476,0.25243942463918145
60,0.12489373007438895,0.2537080613329285,0.2550799482457067
70,0.12539851222104145,0.25474714505001433,0.25503727995576586
80,0.12664718384697132,0.2577450533879865,0.2570037926054312
90,0.12569075451647183,0.2552793380901776,0.25540214089049385
100,0.12648777895855473,0.25709351753453774,0.2571884019354411
110,0.1268597236981934,0.2578270752154918,0.2576350638930166
120,0.1268597236981934,0.25792364590186057,0.2579498138528211
130,0.12590329436769396,0.2560698260884233,0.2539847265374001
140,0.1250531349628055,0.25386092977750796,0.25373500236305474
150,0.1255047821466525,0.25530738154276944,0.25494413818664646
160,0.12574388947927737,0.2555228733363697,0.25520768759274887
170,0.1254250797024442,0.25481082266417016,0.2544694341001573
180,0.1263018065887354,0.2566703355093366,0.25602250049402947
190,0.12502656748140273,0.2545059291871194,0.2533451909006388
200,0.1269394261424017,0.2581680245601607,0.25570427510378047
210,0.12659404888416576,0.25730732250392185,0.2566983956079952
220,0.12553134962805526,0.2552957846262841,0.25630275408117054
230,0.12539851222104145,0.2553560885920079,0.2547070755513803
240,0.12611583421891603,0.25663343622961055,0.25623677551982904
250,0.1247874601487779,0.2539395779565812,0.2552460581194739
260,0.12592986184909669,0.2563842079516894,0.2545537167875488
270,0.12375132837407014,0.2518618322284635,0.2512166758128097
280,0.12412327311370881,0.2527164195469191,0.2519531317980908
290,0.12569075451647185,0.25571538215002615,0.2545098940144156
300,0.12497343251859724,0.2542992932206535,0.2535018404398093
310,0.12510626992561105,0.2547241620700707,0.254003655955367
320,0.12481402763018068,0.25379071571951495,0.254015811558306
330,0.1245749202975558,0.2532085505119512,0.251457165867459
340,0.12468119022316684,0.25367179461228345,0.25332219246552534
350,0.1244952178533475,0.2532256296071387,0.2517165029064179
360,0.12481402763018068,0.2537392675809254,0.252500009788353
370,0.12425611052072263,0.25258737749439136,0.2525324370862541
380,0.12436238044633367,0.2527195823423241,0.25194390091674385
390,0.12507970244420827,0.2541542263380733,0.25210941405067877
400,0.1265143464399575,0.2573541318759172,0.2549008401217608
410,0.12569075451647183,0.25575502251910326,0.2551407909397086
420,0.12502656748140273,0.25438363443145584,0.2550301028080574
430,0.12608926673751328,0.25652231668437836,0.25554469506410965
440,0.1272316684378321,0.259053396420559,0.25539408806379427
450,0.12481402763018065,0.2539695190864161,0.25322811234757275
460,0.12460148777895856,0.2535606750670512,0.2533591681714286
470,0.1262221041445271,0.25705556398967666,0.25632495993975424
480,0.12452178533475027,0.2531252635662838,0.254163693970316
490,0.12481402763018068,0.2540013578934939,0.2527275615707812
500,0.12518597236981935,0.25452680363679303,0.25574511231407954
