,precision,recall,ndcg
0,0.0004250797024442084,0.0008501594048884168,0.0006246879464934396
10,0.056588735387885225,0.11588271511225813,0.08686879637298205
20,0.016046758767268864,0.03394628308283994,0.027042975822686437
30,0.011238044633368756,0.024401388256329808,0.020131134048632596
40,0.007624867162592988,0.01569315824097971,0.012711690848812315
50,0.006376195536663124,0.013955940151476815,0.011091432098564457
60,0.005047821466524972,0.010384089873994232,0.009109135298787756
70,0.005074388947927737,0.010567110301435487,0.008236753950932037
80,0.004835281615302869,0.01056120641667932,0.0089059181003779
90,0.005021253985122211,0.010330954911188708,0.008316378421971726
100,0.005951115834218917,0.01240912234536039,0.010899737648126007
110,0.004914984059511157,0.010118415059966602,0.008168143806278198
120,0.004994686503719446,0.010071183981917245,0.00865454553554799
130,0.004782146652497342,0.0097700858593526,0.008697366878266485
140,0.004117959617428267,0.00864834775568038,0.007167599679354604
150,0.0041445270988310304,0.008577501138606346,0.007113643089563283
160,0.0033475026567481407,0.00693031729163504,0.005266375804761208
170,0.0030818278427205094,0.006239562775163199,0.0052054707406240875
180,0.003267800212539851,0.006611507514801882,0.005679730677348022
190,0.003188097768331562,0.006930317291635038,0.0055360016597086345
200,0.0032943676939426146,0.0066646424776074095,0.0056324537394608345
210,0.0033475026567481403,0.006930317291635038,0.0054660815771510884
220,0.0035334750265674808,0.007302262031273721,0.00592264263623589
230,0.0033475026567481403,0.006717777440412935,0.005688529114366096
240,0.0034537725823591933,0.007408531956884775,0.00607870491130016
250,0.0034006376195536664,0.006824047366023988,0.005814673904081301
260,0.003639744952178534,0.007302262031273722,0.006063028651414708
270,0.0037460148777895856,0.007514801882495826,0.00679369793008528
280,0.003320935175345377,0.006788624057486968,0.00571133404078871
290,0.003586609989373007,0.007373108648347756,0.006475657358739994
300,0.003453772582359193,0.007084661707403472,0.005868015254221063
310,0.0033740701381509025,0.006872121856181367,0.0060760809632091186
320,0.0032678002125398503,0.006682354131875916,0.005696173748991002
330,0.003506907545164718,0.007036587217246091,0.00597555041025848
340,0.003294367693942614,0.006741392979437612,0.0054476716475464065
350,0.003506907545164718,0.007143700554965166,0.005728919183157475
360,0.003241232731137088,0.0065642764367525265,0.00523680039721696
370,0.0032146652497343246,0.0065111414739469995,0.005028560968795462
380,0.003002125398512221,0.006983452254440564,0.0050464820184069085
390,0.003374070138150903,0.007013815090329436,0.005483778955422798
400,0.0032412327311370885,0.007019718975085607,0.006055137716976495
410,0.003028692879914984,0.0061164246073916635,0.004946902022270269
420,0.003161530286928799,0.006522949243459339,0.00535985347406339
430,0.003188097768331563,0.007332624867162594,0.005012859492235361
440,0.003294367693942614,0.0066418703506907545,0.005383302706322025
450,0.003267800212539851,0.0065887353878852275,0.005458678898949303
460,0.003188097768331562,0.00642933049946865,0.004880806847119818
470,0.0032412327311370876,0.0065356004250797005,0.0051022929137298344
480,0.0031615302869288,0.006376195536663126,0.004912528193659918
490,0.0032678002125398516,0.0066115075148018825,0.005323579193441441
500,0.003188097768331562,0.006452102626385305,0.004997224053339638
