,precision,recall,ndcg
0,0.0005844845908607865,0.001168969181721573,0.000908572831895188
10,0.10733262486716261,0.218592387362313,0.2168743237952433
20,0.1108395324123273,0.22557815900005057,0.21969270279550046
30,0.11142401700318809,0.22699171769309923,0.22070776772482836
40,0.1095377258235919,0.2231371135064015,0.21714037516535561
50,0.10990967056323062,0.22415426850867878,0.21594494770875272
60,0.10789054197662062,0.21948281969535957,0.21149257328119245
70,0.10666843783209352,0.2173002800128199,0.2111388568884289
80,0.10799681190223166,0.22004621898351973,0.2103542787706476
90,0.10568544102019128,0.21534187709798758,0.2069595339811212
100,0.1051806588735388,0.2147101614290775,0.20641342430672568
110,0.10491498405951113,0.21389331680245602,0.20378014643543257
120,0.10350690754516473,0.21090004723107805,0.2036686219400586
130,0.10159404888416579,0.20642637855709062,0.19733970719318225
140,0.10247077577045696,0.20822917193799234,0.19787153827782075
150,0.10212539851222105,0.20740347148423666,0.19744253236990883
160,0.1022316684378321,0.20784921478332744,0.19871192326100623
170,0.10130180658873536,0.2059424708601117,0.19846818731547997
180,0.1005844845908608,0.20500206635966467,0.19646442129385208
190,0.1002656748140276,0.2037076396268745,0.1949298272470029
200,0.09779489904357067,0.19875891908304238,0.19016341696392808
210,0.09752922422954305,0.19782167737800047,0.19138715664620684
220,0.0975557917109458,0.1992510500480745,0.1917662165562368
230,0.09641339001062697,0.19658186157920485,0.18931778419968534
240,0.0980605738575983,0.19945030615859527,0.19160060998079662
250,0.09893730074388948,0.20124803906684888,0.19256937444181133
260,0.09891073326248673,0.2007578057790598,0.19256550483784254
270,0.09792773645058447,0.19926074928731677,0.18918128762976766
280,0.09837938363443145,0.200278325995648,0.19035683754198748
290,0.09941551540913919,0.20259370308520153,0.1912197668856038
300,0.096413390010627,0.196412546598519,0.1875624074589242
310,0.09739638682252921,0.19861174367019213,0.19064039611179934
320,0.096971307120085,0.19763591586120816,0.1894000784019368
330,0.09527098831030818,0.1947685255469528,0.18461252711580117
340,0.09649309245483528,0.19713134456758266,0.18743104034711633
350,0.09675876726886291,0.1965462274176408,0.18773249087909166
360,0.09736981934112646,0.19777360288784307,0.19021352194611998
370,0.09864505844845911,0.20090434863282897,0.19257510463035202
380,0.09893730074388948,0.2008607020562387,0.19112897179159874
390,0.09683846971307121,0.19740819459204154,0.18787518554933336
400,0.09670563230605739,0.19691163571344236,0.1867590442453519
410,0.09524442082890544,0.19407418652902186,0.18692165001983158
420,0.09678533475026568,0.19733060067810332,0.189656981192825
430,0.09814027630180658,0.19923481436499504,0.19201077557061288
440,0.09888416578108394,0.20096465259855273,0.19009359451220983
450,0.0984856535600425,0.2007409375368993,0.19007890626063495
460,0.0992029755579171,0.20227299563112527,0.19329065505896395
470,0.09872476089266737,0.20127017863468447,0.19225718935662386
480,0.0971307120085016,0.1979498760184201,0.19043388422317148
490,0.09731668437832096,0.19759121501948282,0.18841125346311988
500,0.10066418703506909,0.20448906094495897,0.19633140428149898
