,precision,recall,ndcg
0,0.00023910733262486714,0.0004782146652497343,0.0005417532913897277
10,0.018889479277364504,0.039543165831688674,0.029999262087792918
20,0.009032943676939426,0.019907688544776748,0.016163855173544465
30,0.00642933049946865,0.012947851829360863,0.010971000858407865
40,0.004516471838469713,0.00912803839211916,0.007851177099245888
50,0.0035600425079702447,0.00719599210566267,0.005797594407150635
60,0.003772582359192348,0.007780476696523456,0.006663423790846897
70,0.0035866099893730077,0.007186503719447398,0.006759807653557319
80,0.0032943676939426137,0.006677926218308791,0.005504936777472088
90,0.0038522848034006378,0.007740625474419312,0.006540187560611453
100,0.0034272051009564294,0.007103005920752999,0.005865540196975494
110,0.003453772582359193,0.006949504917092591,0.006700053231063994
120,0.003028692879914985,0.006086061771502793,0.00485741871512565
130,0.0031880977683315633,0.00639896766357978,0.004997114999948849
140,0.0030286928799149846,0.006080157886746623,0.0050410848996160955
150,0.003267800212539852,0.006564276436752527,0.005910445930199812
160,0.003188097768331563,0.00639896766357978,0.005072719261642031
170,0.003613177470775771,0.0072491270684681966,0.0064898507851092625
180,0.0032146652497343255,0.006429330499468651,0.00558321858637449
190,0.0029755579171094585,0.00597388796113557,0.004974505454679075
200,0.003002125398512221,0.006027022923941096,0.005014639694130201
210,0.003055260361317747,0.0061332928495521485,0.005197326569584188
220,0.0029755579171094585,0.00597388796113557,0.004837463802726015
230,0.0030021253985122215,0.006027022923941097,0.005277289902991872
240,0.003028692879914984,0.006057385759829968,0.005700450551985525
250,0.0029224229543039324,0.005844845908607865,0.0050462990793705845
260,0.00281615302869288,0.00563230605738576,0.004490770624818599
270,0.0027364505844845914,0.005472901168969183,0.004077723580659632
280,0.0028692879914984067,0.005738575982996813,0.004882330795952055
290,0.0028427205100956436,0.005685441020191287,0.004682836610248813
300,0.0027098831030818275,0.005419766206163656,0.003866982649903553
310,0.0027895855472901175,0.005579171094580235,0.0042023410673083135
320,0.002683315621679065,0.005366631243358131,0.004327318372852215
330,0.002683315621679065,0.00536663124335813,0.00416565043083797
340,0.002683315621679065,0.005389403370274784,0.004502796942479112
350,0.0027364505844845914,0.005472901168969183,0.004597702552582052
360,0.002763018065887354,0.005526036131774709,0.004685570160536164
370,0.002842720510095643,0.005685441020191286,0.004591533873963833
380,0.002922422954303932,0.005844845908607864,0.005070359298729808
390,0.0032146652497343246,0.00642933049946865,0.005600609017922908
400,0.003055260361317747,0.006110520722635494,0.005044419720248818
410,0.003028692879914984,0.006057385759829968,0.004978762985757478
420,0.0027364505844845914,0.005472901168969183,0.004282056109921574
430,0.0026567481402763027,0.0053134962805526055,0.004162194378670654
440,0.00281615302869288,0.00563230605738576,0.004494375912572601
450,0.002975557917109459,0.005951115834218918,0.005197978136295684
460,0.0030021253985122215,0.006004250797024443,0.005032032168316364
470,0.003002125398512221,0.006004250797024442,0.004878018524081356
480,0.0027895855472901175,0.005579171094580235,0.004413765707990279
490,0.0027895855472901175,0.005579171094580235,0.004312859384823673
500,0.0026567481402763023,0.005313496280552605,0.004055141460815085
