,precision,recall,ndcg
0,0.0006376195536663124,0.001275239107332625,0.0009506261327708292
10,0.09309245483528164,0.18927285225106694,0.18983594178638893
20,0.10401168969181722,0.21126376870266353,0.21201316550416832
30,0.11054729011689693,0.22429300980044864,0.2252628369520207
40,0.1148777895855473,0.23302907241536358,0.23256805236980804
50,0.11681721572794901,0.23701862253934522,0.23652491730725494
60,0.11790648246546227,0.23906811396184402,0.23889635283491525
70,0.11942082890541976,0.2422072938279102,0.24256194281832572
80,0.11987247608926674,0.24308191218393133,0.24295180730740995
90,0.12013815090329438,0.24388399709866238,0.24398495464635006
100,0.12045696068012751,0.24453426783394908,0.2437908284411632
110,0.12138682252922423,0.24647580250662082,0.24514794348468744
120,0.12066950053134962,0.2449652514211494,0.24368585512389737
130,0.12045696068012751,0.24434829546412976,0.24285397868771336
140,0.11976620616365567,0.2430161260395054,0.24113584539183744
150,0.11976620616365569,0.2430081136244792,0.24073866967380553
160,0.11899574920297555,0.24133794679756423,0.24131926523735026
170,0.11936769394261422,0.24207825177538247,0.2409894381595396
180,0.12003188097768333,0.24354241519491257,0.2410998417731776
190,0.1196068012752391,0.24280358618828332,0.2407687849974632
200,0.11896918172157278,0.24139930502842302,0.24007893358867596
210,0.11950053134962807,0.24251071133377192,0.24107747564756435
220,0.11756110520722632,0.23859643574043152,0.2388485357347648
230,0.11814558979808715,0.23989824232916687,0.23831981389029816
240,0.11769394261424018,0.23907823490714034,0.23729678418458153
250,0.11865037194473962,0.24101913702073108,0.23809282642586288
260,0.11878320935175346,0.24098982844997727,0.23685286117204343
270,0.11801275239107333,0.2394984649899634,0.2358186647144533
280,0.11825185972369819,0.2401219573908203,0.23704552445693586
290,0.1189691817215728,0.2415690417151629,0.237679380361819
300,0.118836344314559,0.2414102693858273,0.23699122638433912
310,0.11870350690754516,0.24113004571293628,0.2385824948482094
320,0.1180393198724761,0.240005988225967,0.2374797933672401
330,0.11793304994686504,0.23973820488166925,0.23732410924978078
340,0.11851753453772582,0.24075282964762243,0.238128349936501
350,0.11835812964930922,0.24030582123036953,0.2376389365446253
360,0.118384697130712,0.2404386586373834,0.23755079180820388
370,0.11817215727948992,0.23991447801224638,0.23674650298562006
380,0.11875664187035068,0.24086373833982763,0.23664703199495238
390,0.11849096705632306,0.24063939071909315,0.23692755936597484
400,0.11886291179596174,0.24122303189784594,0.23747956243686305
410,0.11798618490967054,0.23962223571681596,0.23702563744577543
420,0.11742826780021252,0.2385329689793027,0.23621545227726867
430,0.11865037194473962,0.24103115564327046,0.23717599512910068
440,0.11814558979808712,0.24006713560379872,0.23738395130602727
450,0.11809245483528158,0.23995664861764748,0.23724190208729784
460,0.1175876726886291,0.2387838840814399,0.23693720624859133
470,0.1185972369819341,0.24158443398613433,0.2375179808639432
480,0.11798618490967057,0.24005026736163823,0.23617415057623184
490,0.11774707757704568,0.2399838486581313,0.2366191145351037
500,0.1189160467587673,0.24182754752627228,0.23791290557639444
