,precision,recall,ndcg
0,0.00023910733262486714,0.0004782146652497343,0.0005417532913897277
10,0.07763018065887353,0.15781505659295245,0.16093868579670145
20,0.08443145589798086,0.17159978408650037,0.1745786073660571
30,0.08995749202975557,0.18267462847696644,0.18544564599291274
40,0.09410201912858661,0.19095039893392715,0.19306363938434853
50,0.09856535600425081,0.20036477573672049,0.20097722390069037
60,0.10085015940488842,0.20495715466491238,0.20609899824581157
70,0.10289585547290117,0.20902577467402125,0.210410928122425
80,0.10427736450584485,0.21181831216368943,0.21311104599252428
90,0.10549946865037194,0.21476941112966622,0.2166039743341353
100,0.10701381509032944,0.21761002310949176,0.21861465705360122
110,0.10826248671625929,0.2201073663613515,0.2210143291768067
120,0.10996280552603611,0.22353667999257804,0.22403983358714963
130,0.11078639744952179,0.22524205927500301,0.2252330639911865
140,0.1119819341126461,0.22765590472816832,0.22704941010516244
150,0.11192879914984061,0.22754963480255724,0.2275593714916963
160,0.11349628055260362,0.2306845976080833,0.22977237588297497
170,0.11431987247608925,0.23235455358197124,0.23072467815660413
180,0.11524973432518595,0.23421427728016467,0.23214616338357136
190,0.11554197662061635,0.23492274345090502,0.23286715380120665
200,0.11594048884165782,0.23563120962164538,0.2347173787062693
210,0.11628586609989373,0.2364004014641634,0.23547102326460545
220,0.11692348565356005,0.23769841269841266,0.2366643484728964
230,0.11636556854410202,0.23653450398933923,0.23590049585287334
240,0.11737513283740701,0.23857893493919002,0.23739533598970133
250,0.11764080765143464,0.23906221007708792,0.23778131892904356
260,0.11793304994686504,0.23971248081237456,0.23812093378328653
270,0.11814558979808713,0.2401662365264916,0.23828945729836368
280,0.11841126461211476,0.24067017526103615,0.23896244699424773
290,0.11878320935175346,0.24143557174906807,0.23970304220298955
300,0.11952709883103081,0.2429233507076228,0.24059183337780582
310,0.11960680127523911,0.24305998346912272,0.24166477591230065
320,0.11920828905419764,0.24226295902703981,0.2416899876315106
330,0.1193145589798087,0.24237302430713697,0.24186708500821155
340,0.11984590860786401,0.24353819813437239,0.24297384392274632
350,0.11997874601487779,0.24380387294840006,0.24303385007604106
360,0.1202444208289054,0.24425552013224705,0.24328620737722045
370,0.12016471838469714,0.2441530455611221,0.24284040130843312
380,0.12045696068012751,0.24465782770777453,0.24349995785075867
390,0.12043039319872478,0.24467174400755698,0.24251307467764172
400,0.12061636556854412,0.2449639863029874,0.2426105917505249
410,0.12021785334750264,0.2442251572963582,0.2422922211697562
420,0.12011158342189161,0.24401261744513608,0.24248634289131213
430,0.12048352816153027,0.2447906651147884,0.24293746884168718
440,0.12074920297555793,0.24525918054079582,0.24251397406699607
450,0.12128055260361317,0.24635730310544335,0.24384376340933173
460,0.12117428267800215,0.24607391663714726,0.2438980862051698
470,0.12109458023379385,0.24606506081001303,0.2434582519025871
480,0.12157279489904357,0.24696919858981503,0.24372604777427667
490,0.12159936238044634,0.2470518529764013,0.24348915785323896
500,0.12199787460148778,0.24781935799470337,0.24491866761507725
